
Starting Plot Science
 S14 SINT14 Z S45_S80 S36_S58 S36_S45 S58_S80 S36_80 SINT14_MJY FluxRatio

CDFS 0.416071 -999 -9.9 1.261142 1.058038 0.400943 0.604047 1.662085 -999000.000000 1.170679 
CDFS 0.552373 -999 -9.9 0.654480 0.393918 0.266759 0.527321 0.921239 -999000.000000 6.602594 
CDFS 0.449674 -999 -9.9 1.776031 0.066315 -0.166603 1.543112 1.609428 -999000.000000 1.416787 
CDFS 0.527169 -999 -9.9 -0.603723 -0.455086 -0.217035 -0.365671 -0.820758 -999000.000000 6.230576 
CDFS 0.36225 0.42198 0.1434 2.569244 -0.091121 -0.175700 2.484665 2.393544 421.980000 1.764147 
CDFS 0.471298 0.54777 -9.9 -0.590977 -0.954778 -0.494553 -0.130752 -1.085530 547.770000 0.142887 
CDFS 0.429672 -999 0.2162 1.245807 -0.473615 -0.127301 1.592120 1.118506 -999000.000000 1.081126 
CDFS 0.449461 -999 -9.9 1.583264 -0.366787 -0.154169 1.795881 1.429095 -999000.000000 1.079605 
CDFS 0.823596 -999 -9.9 -1.058573 -0.749126 -0.151444 -0.460891 -1.210016 -999000.000000 2.495972 
CDFS 0.339308 -999 0.1488 1.346429 0.311527 0.085702 1.120604 1.432130 -999000.000000 0.674126 
CDFS 0.373265 -999 -9.9 1.103249 0.524443 0.227145 0.805951 1.330394 -999000.000000 1.827849 
CDFS 0.346118 -999 -9.9 1.742420 1.123573 0.435763 1.054610 2.178183 -999000.000000 2.714438 
CDFS 0.601519 -999 -9.9 -0.105653 -0.625288 -0.150164 0.369472 -0.255817 -999000.000000 8.720194 
CDFS 0.426709 -999 1.023 1.321108 0.103193 -0.039284 1.178632 1.281825 -999000.000000 4.987832 
CDFS 0.581997 -999 -9.9 -0.672534 -0.694595 -0.233562 -0.211501 -0.906096 -999000.000000 5.532817 
CDFS 0.517829 0.79358 0.1091 1.007607 -0.722890 -0.381544 1.348953 0.626063 793.580000 0.748730 
CDFS 0.505187 -999 0.1025 2.199897 -0.279843 -0.330873 2.148867 1.869024 -999000.000000 0.728639 
CDFS 0.398912 -999 -9.9 1.086769 0.751551 0.147945 0.483164 1.234714 -999000.000000 15.047605 
CDFS 0.192 -999 -9.9 0.127682 -0.173440 0.029838 0.330960 0.157520 -999000.000000 1.630989 
CDFS 0.426398 -999 0.1435 1.358546 -0.584720 -0.351110 1.592156 1.007437 -999000.000000 0.860784 
CDFS 0.39689 -999 -9.9 0.835258 0.806736 0.340626 0.369148 1.175884 -999000.000000 2.438498 
CDFS 0.444605 -999 0.6626 -0.808713 -0.790165 -0.467167 -0.485716 -1.275881 -999000.000000 2.542780 
CDFS 0.380151 -999 -9.9 0.547510 0.642335 0.372170 0.277345 0.919680 -999000.000000 12.855969 
CDFS 0.39493 -999 -9.9 0.752025 -0.057937 -0.046471 0.763491 0.705555 -999000.000000 1.320571 
CDFS 1.02405 -999 -9.9 1.007875 -0.265064 0.143470 1.416408 1.151344 -999000.000000 2.250214 
